amount,i_amount,result
12000,1000,false
50000,25000,false
5000,4000,false
,,false
,,false
,,false
,,false
,,false
,,false
600000,100000,false
45000,2500,true
,,false
,,false
540000,30000,false
336000,14000,false
120000,10000,false
,,false
600000,50000,false
180000,15000,false
,,false
,,false
45000,15000,false
180000,30000,false
600000,100000,false
150000,100000,false
1800000,150000,false
,,false
,,false
180000,30000,false
,,false
,,false
,,false
,,false
80000,10000,false
150000,15000,false
,,false
,,false
1600000,200000,false
,,false
,,false
600000,50000,false
90000,10000,false
72000,6000,false
25000,25000,false
,,false
,,false
240000,30000,false
47500,4000,false
619200,17200,false
,,false
,,false
,,false
,,false
60000,5000,false
150000,25000,false
25000,25000,false
,,false
,,false
40000,40000,false
3000000,100,false
150000,25000,false
300000,100000,false
,,false
120000,10000,false
,,false
120000,40000,false
150000,25000,false
600000,100000,false
,,false
15000,5000,false
60000,5000,false
200000,25000,false
300000,25000,false
39000,6500,false
,,false
,,false
,,false
,,false
960000,80000,false
300000,25000,false
,,false
180000,30000,false
180000,30000,false
,,false
,,false
180000,40000,false
10500132,3500044,false
360000,20000,false
300000,240000,false
24000,8000,false
,,false
,,false
,,false
,,false
300000,25000,false
,,false
100000,500,false
,,false
94395,105,false
60000,10000,false
1400000,50000,false
,,false
700000,50000,false
,,false
,,false
275000,25000,false
150000,25000,false
5000000,100000,false
,,false
,,false
,,false
,,false
,,false
110000,10000,false
450000,25000,false
,,false
480000,40000,false
600000,40000,false
,,false
,,false
,,false
,,false
,,false
,,false
60000,5000,false
,,false
,,false
600000,200000,false
,,false
84000,7000,false
300000,25000,false
450000,750,false
,,false
,,false
450000,25000,false
,,false
,,false
,,false
70000,5000,false
15000,5000,false
,,false
,,false
1000000,100000,false
320000,40000,false
,,false
450000,25000,false
600000,50000,false
1440000,120000,false
360000,30000,false
300000,25000,false
1800000,100000,false
360000,30000,false
600000,75000,false
180000,3000,false
120000,10000,false
,,false
600000,50000,false
,,false
,,false
,,false
300000,25000,false
900000,100000,false
1440000,40000,false
7500000,25000,false
,,false
120000,20000,false
1800000,50000,false
,,false
150000,25000,false
960000,80000,false
180000,30000,false
400000,50000,false
60000,5000,false
120000,10000,false
480000,20000,false
120000,10000,false
,,false
300000,50000,false
90000,5000,false
,,false
75000,25000,false
5000000,277777,false
600000,50000,false
,,false
540000,30000,false
180000,30000,false
86220,4790,false
,,false
75000,100000,false
2880000,240000,false
1400000,116666,false
600000,50000,false
300000,25000,false
12000,1000,false
,,false
50000,25000,false
300000,25000,false
,,false
150000,25000,false
330000,120000,false
,,false
,,false
240000,10000,false
,,false
,,false
,,false
300000,25000,false
300000,25000,false
300000,25000,false
,,false
,,false
,,false
6000,500,false
300000,25000,false
,,false
840000,35000,false
400000,50000,false
,,false
,,false
,,false
,,false
,,false
200000,16666,false
,,false
60000,5000,false
,,false
300000,200000,false
,,false
402600,36600,false
210000,30000,false
5000000,100000,false
,,false
,,false
,,false
120000,10000,false
80000,25000,false
240000,20000,false
,,false
,,false
480000,40000,false
,,false
,,false
120000,10000,false
,,false
300000,25000,false
180000,10000,false
,,false
480000,40000,false
108000,3000,false
,,false
,,false
,,false
,,false
1200000,100000,false
18000,1000,false
150000,25000,false
,,false
900000,50000,false
12000,1000,false
25000,4166,false
440000,40000,false
900000,400000,false
,,false
60000,10000,false
,,false
,,false
250000,20000,false
150000,10000,false
,,false
,,false
240000,40000,false
276000,92000,false
180000,15000,false
1000000,500,false
150000,25000,false
,,false
20000000,50000,false
450000,25000,false
,,false
540000,30000,false
25000,25000,false
,,false
,,false
,,false
,,false
150000,1000,false
720000,40000,false
,,false
100000,10000,false
80000,20000,false
120000,40000,false
,,false
300000,25000,false
,,false
450000,75000,false
,,false
260000,26000,false
,,false
300000,25000,false
900000,50000,false
,,false
200000,25000,false
360000,10000,false
,,false
600000,500,false
450000,25000,false
120000,30000,false
,,false
,,false
450000,25000,false
400000,25000,false
30000,5000,false
,,false
510000,30000,false
180000,120000,false
150000,25000,false
,,false
150000,12500,false
8482544,80024,false
,,false
600000,50000,false
,,false
240000,80000,false
40000,5000,false
300000,50000,false
120000,10000,false
120000,80000,false
,,false
,,false
,,false
36000,2000,false
110000,40000,false
,,false
640000,20000,false
,,false
60000,5000,false
150000,6250,false
,,false
,,false
1050000,105,false
94500,105,false
,,false
900000,50000,false
,,false
1200000,200000,false
600000,50000,false
250000,10000,false
,,false
,,false
180000,15000,false
200000,25000,false
240000,80000,false
,,false
300000,25000,false
,,false
5000,5000,false
300000,25000,false
,,false
450000,25000,false
300000,25000,false
600000,50000,false
1800000,100000,false
360000,30000,false
1440000,80000,false
1000000,25000,false
,,false
90000,5000,false
300000,25000,false
300000,25000,false
60000,10000,false
1200000,50000,false
,,false
,,false
1800000,100000,false
,,false
600000,50000,false
150000,25000,false
300000,50000,false
600000,25000,false
,,false
1000020,83335,false
300000,25000,false
5500,500,false
160000,13333,false
720000,40000,false
,,false
300000,15000,false
40000,5000,false
16000,2000,false
,,false
,,false
150000,100000,false
,,false
,,false
450000,25000,false
720000,60000,false
360000,40000,false
,,false
90000,15000,false
210000,10000,false
,,false
6000,1000,false
,,false
150000,25000,false
8640000,240000,false
,,false
2880000,80000,false
,,false
120000,30000,false
400000,50000,false
120000,12000,false
,,false
,,false
63000,7000,false
700000,38888,false
,,false
1350000,75000,false
,,false
60000,5000,false
300000,25000,false
,,false
360000,30000,false
960000,40000,false
,,false
180000,120000,false
,,false
240000,40000,false
,,false
630000,35000,false
450000,100000,false
,,false
240000,20000,false
,,false
1800000,50000,false
180000,15000,false
30000,1000,false
120000,20000,false
250000,25000,false
300000,30000,false
15000,100,false
,,false
,,false
,,false
540000,30000,false
540000,30000,false
,,false
,,false
135000,15000,false
120000,10000,false
,,false
,,false
,,false
,,false
90000,15000,false
,,false
80000,20000,false
90000,5000,false
300000,25000,false
180000,30000,false
,,false
100000,10000,false
240000,20000,false
120000,10000,false
600000,100000,false
540000,30000,false
360000,30000,false
180000,15000,false
300000,25000,false
,,false
,,false
,,false
4800000,10000,false
16800,5600,false
18000,1000,true
120000,10000,false
,,false
,,false
500000,25000,false
,,false
,,false
,,false
180000,30000,false
,,false
450000,25000,false
100000,10000,false
,,false
,,false
,,false
45000,15000,false
500000,41666,false
250000,30816,false
300000,25000,false
300000,25000,false
120000,10000,false
360000,30000,false
,,false
180000,15000,false
360000,40000,false
,,false
120000,15000,false
600000,50000,false
200000,25000,false
300000,25000,false
60000,20000,false
550000,30555,false
1800000,100000,false
360000,30000,false
,,false
60000,5000,false
,,false
132000,22000,false
,,false
,,false
,,false
,,false
,,false
,,false
720000,60000,false
,,false
,,false
400000,50000,false
,,false
,,false
80000,10000,false
60000,5000,false
,,false
360000,30000,false
200000,25000,false
120000,40000,false
1200000,100000,false
1350000,75000,false
200000,25000,false
600000,100000,false
,,false
450000,25000,false
130000,21666,false
360000,30000,false
120000,10000,false
360000,30000,false
600000,200000,false
18000,1500,false
2000000,111111,false
,,false
,,false
360000,30000,false
90000,30000,false
200000,25000,false
,,false
144000,8000,false
,,false
420000,70000,false
120000,10000,false
900000,50000,false
180000,120000,false
25000,25000,false
300000,25000,false
,,false
,,false
,,false
,,false
1200000,100000,false
,,false
24000,2000,false
,,false
,,false
300000,25000,false
600000,50000,false
,,false
1800000,200000,false
40000,5000,false
,,false
300000,500,false
60000,5000,false
37200,3100,true
,,false
,,false
500000,50000,false
200000,25000,false
,,false
60000,3000,false
,,false
,,false
150000,50000,false
,,false
1320000,22000,false
600000,50000,false
,,false
120000,10000,false
450000,100000,false
144000,4000,false
294000,84000,false
,,false
24000,2000,false
5000,833,false
,,false
,,false
,,false
,,false
,,false
,,false
,,false
10000,833,false
180000,10000,false
45000,15000,false
,,false
2880000,320000,false
60000,5000,false
900000,25000,false
960000,40000,false
,,false
,,false
300000,50000,false
,,false
72000,4000,false
60000,5000,false
150000,25000,false
450000,25000,false
300000,25000,false
,,false
,,false
360000,120000,false
300000,500,false
,,false
,,false
300000,25000,false
,,false
200000,20000,false
,,false
135000,15000,false
,,false
120000,60000,false
450000,37500,false
,,false
39996,1111,false
9000,9000,false
,,false
540000,30000,false
,,false
,,false
,,false
180000,15000,false
300000,25000,false
300000,25000,false
,,false
150000,25000,false
480000,40000,false
48000,8000,false
480000,40000,false
300000,25000,false
,,false
,,false
450000,25000,false
,,false
,,false
300000,75000,false
,,false
36000,1000,false
,,false
,,false
1440000,120000,false
400000,50000,false
60000,20000,false
210000,30000,false
12000,2000,false
180000,30000,false
2900000,145000,false
300000,25000,false
240000,40000,false
168000,14000,false
1000000,14351,false
450000,25000,false
,,false
,,false
,,false
120000,10000,false
120000,10000,false
1350000,75000,false
300000,25000,false
,,false
,,false
,,false
12000,2000,false
75000,25000,false
275000,100000,false
200000,25000,false
90000,5000,false
72000,4000,false
60000,60000,false
,,false
900000,100000,false
96000,8000,false
,,false
,,false
,,false
1200000,300000,false
135000,15000,false
,,false
60000,80000,false
,,false
,,false
12000,1000,false
,,false
,,false
12000,1000,false
10500,3500,false
,,false
240000,40000,false
1920000,160000,false
,,false
,,false
300000,25000,false
,,false
150000,12500,false
600000,50000,false
,,false
,,false
240000,10000,false
60000,5000,false
50000,5000,false
240000,10000,false
120000,5000,false
1200000,100000,false
,,false
60000,20000,false
900000,75000,false
,,false
3600000,100000,false
270000,15000,false
240000,40000,false
,,false
,,false
,,false
,,false
3840000,160000,false
,,false
,,false
,,false
2400000,200000,false
20000,200,false
75000,25000,false
150000,25000,false
180000,30000,false
,,false
60000,10000,false
,,false
,,false
1000000,50000,false
,,false
120000,10000,false
90000,15000,false
400000,50000,false
,,false
60000,10000,false
,,false
300000,25000,false
,,false
420000,35000,false
200000,11111,false
,,false
180000,30000,false
,,false
600000,10000,false
,,false
,,false
,,false
,,false
1440000,120000,false
,,false
1800000,50000,false
80000,10000,false
300000,50000,false
120000,20000,false
450000,25000,false
90000,5000,false
90000,5000,false
120000,10000,false
100000,15000,false
,,false
300000,25000,false
180000,30000,false
450000,100000,false
480000,80000,false
,,false
21600,1800,false
900000,25000,false
24000,2000,false
,,false
,,false
,,false
60000,5000,false
200000,25000,false
450000,150000,false
36000,3000,false
,,false
1200000,100000,false
,,false
360000,30000,false
,,false
180000,60000,false
,,false
100000,10000,false
1500000,250000,false
,,false
60000,10000,false
50000,25000,false
,,false
180000,15000,false
75000,100000,false
30000,5000,false
480000,40000,false
400000,50000,false
,,false
900000,25000,false
,,false
,,false
,,false
,,false
600000,50000,false
600000,100000,false
,,false
,,false
60000,5000,false
,,false
,,false
,,false
,,false
,,false
,,false
152000,19000,false
150000,25000,false
1440000,60000,false
100000,25000,false
,,false
120000,10000,false
120000,40000,false
,,false
,,false
,,false
180000,30000,false
36000,36000,false
960000,80000,false
,,false
900000,100000,false
80000,10000,false
600000,50000,false
360000,30000,false
,,false
,,false
200000,25000,false
300000,25000,false
,,false
,,false
400000,50000,false
,,false
1800000,400000,false
150000,25000,false
300000,50000,false
,,false
,,false
240000,10000,false
,,false
30000,5000,false
180000,120000,false
,,false
6000,1000,false
93600,7800,false
3600000,100000,false
180000,30000,false
21000,3500,false
30000,10000,false
25000,25000,false
40000,5000,false
960000,80000,false
,,false
25000,25000,false
900000,50000,false
150000,25000,false
,,false
,,false
36000,6000,false
240000,5000,false
60000,10000,false
120000,10000,false
200000,16666,false
600000,50000,false
,,false
,,false
450000,100000,false
60000,5000,false
240000,20000,false
450000,75000,false
25000,25000,false
120000,10000,false
1200000,200000,false
120000,10000,false
,,false
,,false
270000,15000,false
120000,40000,false
240000,40000,false
150000,25000,false
,,false
,,false
,,false
60000,5000,false
1680000,140000,false
,,false
900000,50000,false
240000,30000,false
,,false
220000,20000,false
,,false
,,false
45000,15000,false
700000,80000,true
,,false
300000,25000,false
300000,50000,false
180000,120000,false
,,false
240000,20000,false
50000,4166,true
180000,15000,false
,,false
,,false
,,false
,,false
,,false
,,false
,,false
,,false
300000,50000,false
900000,25000,false
,,false
,,false
120000,10000,false
480000,20000,false
300000,200000,false
,,false
30000,10000,false
,,false
60000,5000,false
,,false
,,false
90000,5000,false
180000,5000,false
,,false
,,false
720000,20000,false
180000,60000,false
100500,33500,false
